LOCATION:  P4
TEST TYPE:  All
DATES:   1/01/15 to 11/10/15
Date ,Skid ID ,Skid ID2 ,Line ,Product ,Lot Code ,Test Type ,Prim. Resin ,% ,Sec. Resin ,% ,Additive 1 ,% ,Additive 2 ,% ,Additive 3 ,% ,Array ,Dart Spec ,Dart Offline ,Dart Ratio ,Tear Spec ,MD Tear Offline ,MD Tear Ratio ,TD Tear Offline ,TD Tear Ratio ,Opacity ,Gauge Spec ,Min ,Avg. ,Range ,Low ,Gauge CoV ,Gauge Retest ,QA Tag Number1 ,QA Tag Number2 ,Comment ,Dart 1 Day ,Dart 2 Weeks ,Dart 3 Months ,Tear 1 Day ,Tear 2 Weeks ,Tear 3 Months
2015/09/16 , 0020966875 , 0020966872 , 436  , DSRS913W-1      , 259154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0550 ,  1.494 , 00300 , 00469 ,  1.563 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .410 ,    .690 ,  9.2 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/09/17 , 0020966870 , 0020966871 , 436  , DSRS913W-1      , 260152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0502 ,  1.364 , 00300 , 00354 ,  1.180 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .840 ,    .470 ,    .660 , 10.0 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/09/17 , 0020966863 , 0020966862 , 436  , DSRS913W-1      , 260154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0544 ,  1.478 , 00300 , 00599 ,  1.996 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .880 ,    .300 ,    .750 ,  6.2 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/09/18 , 0020966858 , 0020966859 , 436  , DSRS913W-1      , 261152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0694 ,  1.885 , 00300 , 00392 ,  1.306 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .410 ,    .680 ,      ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/09/18 , 0020966855 , 0020966854 , 436  , DSRS913W-1      , 261154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0520 ,  1.413 , 00300 , 00486 ,  1.620 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .370 ,    .680 ,  8.1 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/09/19 , 0020966849 , 0020966848 , 436  , DSRS913W-1      , 262152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0478 ,  1.298 , 00300 , 00500 ,  1.666 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .880 ,    .620 ,    .630 , 10.9 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/09/19 , 0020966845 , 0020966844 , 436  , DSRS913W-1      , 262154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0562 ,  1.527 , 00300 , 00601 ,  2.003 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .910 ,    .540 ,    .700 , 13.1 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/09/20 , 0020966839 , 0020966840 , 436  , DSRS913W-1      , 263151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0634 ,  1.722 , 00300 , 00458 ,  1.526 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .890 ,    .460 ,    .750 ,  8.7 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/09/20 , 0021008397 , 0021008396 , 436  , DSRS913W-1      , 263153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0460 ,  1.250 , 00300 , 00549 ,  1.830 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .880 ,    .370 ,    .720 ,  7.1 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/09/21 , 0021008390 , 0000000000 , 436  , DSRS913W-1      , 264151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0682 ,  1.853 , 00300 , 00457 ,  1.523 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .870 ,    .480 ,    .670 ,  9.2 ,         ,         ,         , # 21008389                ,      ,      ,      ,       ,       ,
2015/09/21 , 0021008386 , 0021008385 , 436  , DSRS913W-1      , 264153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0652 ,  1.771 , 00300 , 00373 ,  1.243 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .880 ,    .460 ,    .680 ,  7.2 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/09/22 , 0021008380 , 0021008381 , 436  , DSRS913W-1      , 265151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0550 ,  1.494 , 00300 , 00439 ,  1.463 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .810 ,    .280 ,    .690 ,  7.4 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/09/22 , 0021016814 , 0021016813 , 436  , DSRS913W-1      , 265153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0448 ,  1.217 , 00300 , 00333 ,  1.110 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .920 ,    .460 ,    .720 ,  9.8 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/09/23 , 0021016805 , 0000000000 , 436  , DSRS913W-1      , 266151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0526 ,  1.429 , 00300 , 00482 ,  1.606 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .830 ,    .480 ,    .660 ,  8.3 ,         ,         ,         , # 21016804                ,      ,      ,      ,       ,       ,
2015/09/23 , 0021016801 , 0021016800 , 436  , DSRS913W-1      , 266153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0574 ,  1.559 , 00300 , 00470 ,  1.566 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .900 ,    .380 ,    .750 ,  7.0 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/09/24 , 0021027506 , 0021027507 , 436  , DSRS913W-1      , 267152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0628 ,  1.706 , 00300 , 00460 ,  1.533 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .810 ,    .460 ,    .670 ,  8.8 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/09/24 , 0021027501 , 0021027500 , 436  , DSRS913W-1      , 267154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0568 ,  1.543 , 00300 , 00504 ,  1.680 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .830 ,    .400 ,    .650 ,  8.1 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/09/25 , 0021027493 , 0021027494 , 436  , DSRS913W-1      , 268152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0574 ,  1.559 , 00300 , 00348 ,  1.160 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .840 ,    .360 ,    .700 ,  8.1 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/09/25 , 0021027490 , 0021027489 , 436  , DSRS913W-1      , 268154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0568 ,  1.543 , 00300 , 00598 ,  1.993 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .840 ,    .380 ,    .660 ,  7.2 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/09/26 , 0021027483 , 0021027484 , 436  , DSRS913W-1      , 269152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0646 ,  1.755 , 00300 , 00562 ,  1.873 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .850 ,    .440 ,    .690 ,  7.7 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/09/26 , 0021027479 , 0021027480 , 436  , DSRS913W-1      , 269154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0604 ,  1.641 , 00300 , 00459 ,  1.530 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .880 ,    .350 ,    .720 ,  7.4 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/09/27 , 0021045257 , 0021045256 , 436  , DSRS913W-1      , 270152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0502 ,  1.364 , 00300 , 00397 ,  1.323 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .370 ,    .660 ,  8.6 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/09/27 , 0021045252 , 0021045251 , 436  , DSRS913W-1      , 270154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0616 ,  1.673 , 00300 , 00644 ,  2.146 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .850 ,    .410 ,    .700 ,  8.1 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/09/28 , 0021045243 , 0021045244 , 436  , DSRS913W-1      , 271151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0652 ,  1.771 , 00300 , 00498 ,  1.660 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .440 ,    .710 ,  8.9 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/09/28 , 0021045240 , 0021045239 , 436  , DSRS913W-1      , 271153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0394 ,  1.070 , 00300 , 00542 ,  1.806 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .400 ,    .690 ,  8.5 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/09/29 , 0021045235 , 0021045234 , 436  , DSRS913W-1      , 272151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0478 ,  1.298 , 00300 , 00467 ,  1.556 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .880 ,    .430 ,    .710 ,  7.9 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/09/29 , 0021059024 , 0021059023 , 436  , DSRS913W-1      , 272153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0478 ,  1.298 , 00300 , 00433 ,  1.443 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .840 ,    .410 ,    .710 ,  8.2 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/09/30 , 0021059017 , 0021059016 , 436  , DSRS913W-1      , 273151     ,   ,                 ,        ,                 ,        ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0598 ,  1.625 , 00300 , 00480 ,  1.600 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .940 ,    .410 ,    .710 ,  7.7 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/09/30 , 0021059013 , 0021059012 , 436  , DSRS913W-1      , 273153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0448 ,  1.217 , 00300 , 00455 ,  1.516 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .420 ,    .690 ,  7.8 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/01 , 0021059004 , 0021059003 , 436  , DSRS913W-1      , 274153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0580 ,  1.576 , 00300 , 00394 ,  1.313 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .890 ,    .440 ,    .720 ,  8.6 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/02 , 0021058999 , 0021059000 , 436  , DSRS913W-1      , 275152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0604 ,  1.641 , 00300 , 00504 ,  1.680 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .890 ,    .560 ,    .690 , 10.2 ,         ,         ,         , QA 109631-32              ,      ,      ,      ,       ,       ,
2015/10/02 , 0021081098 , 0021081097 , 436  , DSRS913W-1      , 275154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0580 ,  1.576 , 00300 , 00472 ,  1.573 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .890 ,    .410 ,    .680 ,  6.8 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/03 , 0021081086 , 0021081087 , 436  , DSRS913W-1      , 276152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0430 ,  1.168 , 00300 , 00376 ,  1.253 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .850 ,    .540 ,    .620 , 10.8 ,         ,         ,         , QA109686-7                ,      ,      ,      ,       ,       ,
2015/10/03 , 0021081084 , 0021081083 , 436  , DSRS913W-1      , 276154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0538 ,  1.461 , 00300 , 00623 ,  2.076 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .840 ,    .550 ,    .640 , 11.2 ,         ,         ,         , 109693-4                  ,      ,      ,      ,       ,       ,
2015/10/04 , 0021081078 , 0000000000 , 436  , DSRS913W-1      , 277152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0526 ,  1.429 , 00300 , 00390 ,  1.300 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .530 ,    .670 ,      ,         ,         ,         , QA 107714-15              ,      ,      ,      ,       ,       ,
2015/10/04 , 0021081075 , 0021081074 , 436  , DSRS913W-1      , 277154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0520 ,  1.413 , 00300 , 00540 ,  1.800 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .850 ,    .460 ,    .680 ,  9.1 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/05 , 0021081071 , 0021081070 , 436  , DSRS913W-1      , 278152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0496 ,  1.347 , 00300 , 00374 ,  1.246 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .450 ,    .670 ,  8.1 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/05 , 0021081065 , 0021081064 , 436  , DSRS913W-1      , 278154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0478 ,  1.298 , 00300 , 00563 ,  1.876 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .430 ,    .700 ,  8.4 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/06 , 0021081061 , 0021081060 , 436  , DSRS913W-1      , 279151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0496 ,  1.347 , 00300 , 00439 ,  1.463 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .840 ,    .470 ,    .670 ,  9.8 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/06 , 0021081057 , 0021081056 , 436  , DSRS913W-1      , 279153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0526 ,  1.429 , 00300 , 00488 ,  1.626 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .920 ,    .460 ,    .750 ,  8.1 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/07 , 0021081052 , 0021081051 , 436  , DSRS913W-1      , 280151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0544 ,  1.478 , 00300 , 00490 ,  1.633 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .920 ,    .450 ,    .740 ,  8.2 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/07 , 0021103457 , 0021103456 , 436  , DSRS913W-1      , 280153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0466 ,  1.266 , 00300 , 00550 ,  1.833 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .910 ,    .470 ,    .710 ,  9.3 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/08 , 0021103452 , 0021103453 , 436  , DSRS913W-1      , 21081005   ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0496 ,  1.347 , 00300 , 00404 ,  1.346 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .880 ,    .480 ,    .670 ,  8.7 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/08 , 0021103447 , 0021103446 , 436  , DSRS913W-1      , 281153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0424 ,  1.152 , 00300 , 00480 ,  1.600 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .910 ,    .480 ,    .700 ,  9.7 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/09 , 0021103443 , 0021103442 , 436  , DSRS913W-1      , 282151     ,   , 60901.46        ,  97.50 , C012            ,   2.50 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0550 ,  1.494 , 00300 , 00441 ,  1.470 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .890 ,    .480 ,    .690 , 10.0 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/09 , 0021103439 , 0021103438 , 436  , DSRS913W-1      , 282153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0568 ,  1.543 , 00300 , 00356 ,  1.186 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .880 ,    .490 ,    .630 ,  9.1 ,         ,         ,         , QA 109878-77              ,      ,      ,      ,       ,       ,
2015/10/10 , 0021125657 , 0021125658 , 436  , DSRS913W-1      , 283152     ,   ,                 ,        ,                 ,        ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0592 ,  1.608 , 00300 , 00399 ,  1.330 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .900 ,    .500 ,    .720 ,  9.6 ,         ,         ,         , QA 109898-97              ,      ,      ,      ,       ,       ,
2015/10/11 , 0021125653 , 0021125652 , 436  , DSRS913W-1      , 283154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0628 ,  1.706 , 00300 , 00363 ,  1.210 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .850 ,    .460 ,    .680 ,  9.6 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/11 , 0021125649 , 0021125648 , 436  , DSRS913W-1      , 284152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0502 ,  1.364 , 00300 , 00386 ,  1.286 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .900 ,    .400 ,    .750 ,  7.6 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/11 , 0021125643 , 0021125642 , 436  , DSRS913W-1      , 284154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0616 ,  1.673 , 00300 , 00500 ,  1.666 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .900 ,  31.000 ,    .750 ,  6.0 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/12 , 0021125636 , 0021125635 , 436  , DSRS913W-1      , 285152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0496 ,  1.347 , 00300 , 00417 ,  1.390 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .350 ,    .730 ,  7.4 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/12 , 0021137355 , 0021137354 , 436  , DSRS913W-1      , 285154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0580 ,  1.576 , 00300 , 00526 ,  1.753 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .890 ,    .420 ,    .750 ,  7.3 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/13 , 0021137349 , 0021137348 , 436  , DSRS913W-1      , 286152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0562 ,  1.527 , 00300 , 00393 ,  1.310 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .850 ,    .370 ,    .650 ,  7.2 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/14 , 0021137345 , 0021137344 , 436  , DSRS913W-1      , 286154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0379 ,  1.029 , 00300 , 00471 ,  1.570 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .850 ,    .460 ,    .650 ,  9.2 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/14 , 0021137341 , 0021137340 , 436  , DSRS913W-1      , 287151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0544 ,  1.478 , 00300 , 00465 ,  1.550 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .460 ,    .670 ,  8.4 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/14 , 0021137335 , 0021137334 , 436  , DSRS913W-1      , 287153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0550 ,  1.494 , 00300 , 00330 ,  1.100 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .810 ,    .410 ,    .650 ,  9.5 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/15 , 0021137330 , 0021137329 , 436  , DSRS913W-1      , 288151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0508 ,  1.380 , 00300 , 00510 ,  1.700 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .440 ,    .700 ,  9.1 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/15 , 0021149801 , 0021149800 , 436  , DSRS913W-1      , 288153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0568 ,  1.543 , 00300 , 00552 ,  1.840 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .880 ,    .350 ,    .720 ,  7.8 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/16 , 0021149796 , 0021149797 , 436  , DSRS913W-1      , 289151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0496 ,  1.347 , 00300 , 00534 ,  1.780 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .350 ,    .690 ,  7.6 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/16 , 0021149793 , 0021149792 , 436  , DSRS913W-1      , 289153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0574 ,  1.559 , 00300 , 00497 ,  1.656 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .440 ,    .670 ,  8.4 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/17 , 0021149787 , 0021149786 , 436  , DSRS913W-1      , 290151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0526 ,  1.429 , 00300 , 00399 ,  1.330 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .830 ,    .390 ,    .650 ,  9.1 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/17 , 0021149783 , 0021149782 , 436  , DSRS913W-1      , 290153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0598 ,  1.625 , 00300 , 00542 ,  1.806 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .880 ,    .410 ,    .710 ,  8.0 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/18 , 0021165417 , 0021165418 , 436  , DSRS913W-1      , 291152     ,   ,                 ,        ,                 ,        ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0574 ,  1.559 , 00300 , 00440 ,  1.466 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .520 ,    .570 ,  8.7 ,         ,  107727 ,  107728 ,                           ,      ,      ,      ,       ,       ,
2015/10/18 , 0021165412 , 0021165413 , 436  , DSRS913W-1      , 291154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0598 ,  1.625 , 00300 , 00475 ,  1.583 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .370 ,    .690 ,  7.4 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
